"measure_id";"measure_name";"location_name";"race_group";"year_id";"val";"country"
25;"Maternal mortality ratio";"Minnesota";"Non-Hispanic Black";2005;25.05607013;"United States"
25;"Maternal mortality ratio";"Minnesota";"Non-Hispanic Black";2006;26.04502694;"United States"
25;"Maternal mortality ratio";"Minnesota";"Non-Hispanic Black";2007;26.92501338;"United States"
25;"Maternal mortality ratio";"Minnesota";"Non-Hispanic Black";2008;27.87292917;"United States"
25;"Maternal mortality ratio";"Minnesota";"Non-Hispanic Black";2009;29.42793097;"United States"
25;"Maternal mortality ratio";"Minnesota";"Non-Hispanic Black";2010;31.32419361;"United States"
25;"Maternal mortality ratio";"Minnesota";"Non-Hispanic Black";2011;32.49204928;"United States"
25;"Maternal mortality ratio";"Minnesota";"Non-Hispanic Black";2012;32.13404634;"United States"
25;"Maternal mortality ratio";"Minnesota";"Non-Hispanic Black";2013;31.04646646;"United States"
25;"Maternal mortality ratio";"Minnesota";"Non-Hispanic Black";2014;30.03216052;"United States"
25;"Maternal mortality ratio";"Minnesota";"Non-Hispanic Black";2015;29.61397655;"United States"
25;"Maternal mortality ratio";"Minnesota";"Non-Hispanic Black";2016;29.61992986;"United States"
25;"Maternal mortality ratio";"Minnesota";"Non-Hispanic Black";2017;29.44332835;"United States"
25;"Maternal mortality ratio";"Minnesota";"Non-Hispanic Black";2018;28.44600659;"United States"
25;"Maternal mortality ratio";"Minnesota";"Non-Hispanic Black";2019;25.01193919;"United States"
25;"Maternal mortality ratio";"Minnesota";"Non-Hispanic White";1999;5.683010526;"United States"
25;"Maternal mortality ratio";"Minnesota";"Non-Hispanic White";2000;4.560072618;"United States"
25;"Maternal mortality ratio";"Minnesota";"Non-Hispanic White";2001;4.031934937;"United States"
25;"Maternal mortality ratio";"Minnesota";"Non-Hispanic White";2002;3.890955392;"United States"
25;"Maternal mortality ratio";"Minnesota";"Non-Hispanic White";2003;3.876487896;"United States"
25;"Maternal mortality ratio";"Minnesota";"Non-Hispanic White";2004;4.285116139;"United States"
25;"Maternal mortality ratio";"Minnesota";"Non-Hispanic White";2005;5.372626011;"United States"
25;"Maternal mortality ratio";"Minnesota";"Non-Hispanic White";2006;6.803994968;"United States"
25;"Maternal mortality ratio";"Minnesota";"Non-Hispanic White";2007;8.476439156;"United States"
25;"Maternal mortality ratio";"Minnesota";"Non-Hispanic White";2008;10.32295021;"United States"
25;"Maternal mortality ratio";"Minnesota";"Non-Hispanic White";2009;12.37441771;"United States"
25;"Maternal mortality ratio";"Minnesota";"Non-Hispanic White";2010;14.77796196;"United States"
25;"Maternal mortality ratio";"Minnesota";"Non-Hispanic White";2011;16.9658415;"United States"
25;"Maternal mortality ratio";"Minnesota";"Non-Hispanic White";2012;17.63317043;"United States"
25;"Maternal mortality ratio";"Minnesota";"Non-Hispanic White";2013;16.87078955;"United States"
25;"Maternal mortality ratio";"Minnesota";"Non-Hispanic White";2014;15.72607497;"United States"
25;"Maternal mortality ratio";"Minnesota";"Non-Hispanic White";2015;16.22196848;"United States"
25;"Maternal mortality ratio";"Minnesota";"Non-Hispanic White";2016;18.64431671;"United States"
25;"Maternal mortality ratio";"Minnesota";"Non-Hispanic White";2017;21.3282083;"United States"
25;"Maternal mortality ratio";"Minnesota";"Non-Hispanic White";2018;20.38951471;"United States"
25;"Maternal mortality ratio";"Minnesota";"Non-Hispanic White";2019;15.95990285;"United States"
25;"Maternal mortality ratio";"Mississippi";"Hispanic and any race";1999;22.53029377;"United States"
25;"Maternal mortality ratio";"Mississippi";"Hispanic and any race";2000;17.38842109;"United States"
25;"Maternal mortality ratio";"Mississippi";"Hispanic and any race";2001;17.95729232;"United States"
25;"Maternal mortality ratio";"Mississippi";"Hispanic and any race";2002;19.90784609;"United States"
25;"Maternal mortality ratio";"Mississippi";"Hispanic and any race";2003;21.03230787;"United States"
25;"Maternal mortality ratio";"Mississippi";"Hispanic and any race";2004;22.61925328;"United States"
25;"Maternal mortality ratio";"Mississippi";"Hispanic and any race";2005;25.99444289;"United States"
25;"Maternal mortality ratio";"Mississippi";"Hispanic and any race";2006;28.30581978;"United States"
25;"Maternal mortality ratio";"Mississippi";"Hispanic and any race";2007;29.07731385;"United States"
25;"Maternal mortality ratio";"Mississippi";"Hispanic and any race";2008;29.72677879;"United States"
25;"Maternal mortality ratio";"Mississippi";"Hispanic and any race";2009;31.97665136;"United States"
25;"Maternal mortality ratio";"Mississippi";"Hispanic and any race";2010;33.63880649;"United States"
25;"Maternal mortality ratio";"Mississippi";"Hispanic and any race";2011;31.80814789;"United States"
25;"Maternal mortality ratio";"Mississippi";"Hispanic and any race";2012;29.03583623;"United States"
25;"Maternal mortality ratio";"Mississippi";"Hispanic and any race";2013;27.37804199;"United States"
25;"Maternal mortality ratio";"Mississippi";"Hispanic and any race";2014;26.88336358;"United States"
25;"Maternal mortality ratio";"Mississippi";"Hispanic and any race";2015;25.39079983;"United States"
25;"Maternal mortality ratio";"Mississippi";"Hispanic and any race";2016;23.07109484;"United States"
25;"Maternal mortality ratio";"Mississippi";"Hispanic and any race";2017;21.5347023;"United States"
25;"Maternal mortality ratio";"Mississippi";"Hispanic and any race";2018;22.80888006;"United States"
25;"Maternal mortality ratio";"Mississippi";"Hispanic and any race";2019;25.93452953;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic American Indian and Alaska Native";1999;3.098614601;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic American Indian and Alaska Native";2000;2.269574733;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic American Indian and Alaska Native";2001;2.122038198;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic American Indian and Alaska Native";2002;2.572208313;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic American Indian and Alaska Native";2003;3.132466719;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic American Indian and Alaska Native";2004;3.410482872;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic American Indian and Alaska Native";2005;3.340248033;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic American Indian and Alaska Native";2006;3.455531807;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic American Indian and Alaska Native";2007;4.080532143;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic American Indian and Alaska Native";2008;5.332962962;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic American Indian and Alaska Native";2009;6.409437713;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic American Indian and Alaska Native";2010;6.970719298;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic American Indian and Alaska Native";2011;7.146224875;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic American Indian and Alaska Native";2012;7.812457624;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic American Indian and Alaska Native";2013;8.926371066;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic American Indian and Alaska Native";2014;10.04108212;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic American Indian and Alaska Native";2015;10.70768333;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic American Indian and Alaska Native";2016;11.05836543;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic American Indian and Alaska Native";2017;10.85238248;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic American Indian and Alaska Native";2018;9.846891626;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic American Indian and Alaska Native";2019;8.083719059;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";1999;5.599446867;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2000;7.413841832;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2001;8.286136059;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2002;7.881685518;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2003;7.013336661;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2004;6.50041711;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2005;6.277042273;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2006;6.199652832;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2007;6.587839366;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2008;7.597604079;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2009;9.344166172;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2010;12.14071545;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2011;15.68877215;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2012;17.2801608;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2013;16.00792377;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2014;13.19389624;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2015;11.92453837;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2016;12.41835264;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2017;14.37591322;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2018;16.17861177;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2019;15.73550731;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Black";1999;34.21399649;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Black";2000;36.15681722;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Black";2001;39.18685517;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Black";2002;42.04330667;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Black";2003;44.18338979;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Black";2004;46.84704314;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Black";2005;50.5492412;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Black";2006;51.91447667;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Black";2007;50.59662837;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Black";2008;48.12947221;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Black";2009;49.5937879;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Black";2010;55.18364417;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Black";2011;61.90480281;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Black";2012;61.41944727;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Black";2013;54.26053283;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Black";2014;45.69245883;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Black";2015;43.19017461;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Black";2016;46.19461405;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Black";2017;54.59021262;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Black";2018;70.22530528;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic Black";2019;97.23292168;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic White";1999;11.95185202;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic White";2000;12.48694816;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic White";2001;13.56213741;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic White";2002;15.25879103;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic White";2003;16.56446641;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic White";2004;16.91480323;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic White";2005;16.3773082;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic White";2006;16.46498245;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic White";2007;18.01721449;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic White";2008;21.37515938;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic White";2009;24.8920388;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic White";2010;27.38251046;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic White";2011;27.94883499;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic White";2012;28.36336273;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic White";2013;29.44230801;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic White";2014;31.25999818;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic White";2015;33.85236451;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic White";2016;37.31446887;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic White";2017;39.97876384;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic White";2018;40.23630022;"United States"
25;"Maternal mortality ratio";"Mississippi";"Non-Hispanic White";2019;37.41147663;"United States"
25;"Maternal mortality ratio";"Missouri";"Hispanic and any race";1999;11.69253942;"United States"
25;"Maternal mortality ratio";"Missouri";"Hispanic and any race";2000;15.87552154;"United States"
25;"Maternal mortality ratio";"Missouri";"Hispanic and any race";2001;16.3616936;"United States"
25;"Maternal mortality ratio";"Missouri";"Hispanic and any race";2002;12.48269139;"United States"
25;"Maternal mortality ratio";"Missouri";"Hispanic and any race";2003;8.322146574;"United States"
25;"Maternal mortality ratio";"Missouri";"Hispanic and any race";2004;6.870206982;"United States"
25;"Maternal mortality ratio";"Missouri";"Hispanic and any race";2005;7.796329141;"United States"
25;"Maternal mortality ratio";"Missouri";"Hispanic and any race";2006;9.229388938;"United States"
25;"Maternal mortality ratio";"Missouri";"Hispanic and any race";2007;10.35550841;"United States"
25;"Maternal mortality ratio";"Missouri";"Hispanic and any race";2008;10.97652452;"United States"
25;"Maternal mortality ratio";"Missouri";"Hispanic and any race";2009;11.71973047;"United States"
25;"Maternal mortality ratio";"Missouri";"Hispanic and any race";2010;12.77696201;"United States"
25;"Maternal mortality ratio";"Missouri";"Hispanic and any race";2011;13.85797348;"United States"
25;"Maternal mortality ratio";"Missouri";"Hispanic and any race";2012;15.77015922;"United States"
25;"Maternal mortality ratio";"Missouri";"Hispanic and any race";2013;19.27814859;"United States"
25;"Maternal mortality ratio";"Missouri";"Hispanic and any race";2014;23.79666187;"United States"
25;"Maternal mortality ratio";"Missouri";"Hispanic and any race";2015;27.28134495;"United States"
25;"Maternal mortality ratio";"Missouri";"Hispanic and any race";2016;29.39908418;"United States"
25;"Maternal mortality ratio";"Missouri";"Hispanic and any race";2017;29.82808536;"United States"
25;"Maternal mortality ratio";"Missouri";"Hispanic and any race";2018;30.08407623;"United States"
25;"Maternal mortality ratio";"Missouri";"Hispanic and any race";2019;29.89538793;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic American Indian and Alaska Native";1999;17.89920473;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic American Indian and Alaska Native";2000;12.45347135;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic American Indian and Alaska Native";2001;12.76249044;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic American Indian and Alaska Native";2002;20.20791175;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic American Indian and Alaska Native";2003;29.46555393;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic American Indian and Alaska Native";2004;33.25576451;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic American Indian and Alaska Native";2005;29.90599284;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic American Indian and Alaska Native";2006;25.94244542;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic American Indian and Alaska Native";2007;24.78123455;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic American Indian and Alaska Native";2008;25.92574107;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic American Indian and Alaska Native";2009;29.26925602;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic American Indian and Alaska Native";2010;35.74935253;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic American Indian and Alaska Native";2011;44.90503598;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic American Indian and Alaska Native";2012;52.31986864;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic American Indian and Alaska Native";2013;57.12107355;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic American Indian and Alaska Native";2014;58.15613396;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic American Indian and Alaska Native";2015;55.55509433;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic American Indian and Alaska Native";2016;46.60155346;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic American Indian and Alaska Native";2017;35.1843425;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic American Indian and Alaska Native";2018;37.26327703;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic American Indian and Alaska Native";2019;65.24185826;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";1999;10.28222397;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2000;5.856863459;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2001;5.113144979;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2002;6.263732606;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2003;7.15879817;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2004;7.590027081;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2005;7.884998064;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2006;8.267968248;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2007;9.415710938;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2008;11.35908814;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2009;13.47902912;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2010;15.73575216;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2011;17.41224432;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2012;17.83736706;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2013;17.49574916;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2014;16.48949351;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2015;15.79883127;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2016;15.70278553;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2017;17.07466077;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2018;22.37743918;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2019;32.59885242;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Black";1999;29.85734604;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Black";2000;28.36699339;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Black";2001;29.99986066;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Black";2002;34.26254276;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Black";2003;37.67935907;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Black";2004;41.83116429;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Black";2005;48.42844774;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Black";2006;51.52921011;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Black";2007;49.08942521;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Black";2008;43.39821216;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Black";2009;42.40115925;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Black";2010;46.81521906;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Black";2011;55.85018339;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Black";2012;66.74158641;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Black";2013;80.92881359;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Black";2014;97.37814834;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Black";2015;104.9037995;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Black";2016;99.36044316;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Black";2017;82.40559785;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Black";2018;60.99720919;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic Black";2019;38.11530379;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic White";1999;10.79218062;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic White";2000;10.09496862;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic White";2001;10.13299376;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic White";2002;10.75716396;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic White";2003;11.1069033;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic White";2004;11.82355929;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic White";2005;13.32410734;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic White";2006;14.8446568;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic White";2007;16.20715875;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic White";2008;17.38648851;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic White";2009;19.7252931;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic White";2010;24.31237315;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic White";2011;30.96968582;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic White";2012;35.89426542;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic White";2013;38.09356357;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic White";2014;37.99432833;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic White";2015;37.35261811;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic White";2016;36.27602882;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic White";2017;33.97972646;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic White";2018;29.94849147;"United States"
25;"Maternal mortality ratio";"Missouri";"Non-Hispanic White";2019;24.37044891;"United States"
25;"Maternal mortality ratio";"Montana";"Hispanic and any race";1999;7.700239759;"United States"
25;"Maternal mortality ratio";"Montana";"Hispanic and any race";2000;8.796615094;"United States"
25;"Maternal mortality ratio";"Montana";"Hispanic and any race";2001;9.990388964;"United States"
25;"Maternal mortality ratio";"Montana";"Hispanic and any race";2002;11.59180756;"United States"
25;"Maternal mortality ratio";"Montana";"Hispanic and any race";2003;13.35251426;"United States"
25;"Maternal mortality ratio";"Montana";"Hispanic and any race";2004;15.03281483;"United States"
25;"Maternal mortality ratio";"Montana";"Hispanic and any race";2005;16.38801602;"United States"
25;"Maternal mortality ratio";"Montana";"Hispanic and any race";2006;17.06635475;"United States"
25;"Maternal mortality ratio";"Montana";"Hispanic and any race";2007;17.03036042;"United States"
25;"Maternal mortality ratio";"Montana";"Hispanic and any race";2008;16.28214853;"United States"
25;"Maternal mortality ratio";"Montana";"Hispanic and any race";2009;15.08919456;"United States"
25;"Maternal mortality ratio";"Montana";"Hispanic and any race";2010;13.68898306;"United States"
25;"Maternal mortality ratio";"Montana";"Hispanic and any race";2011;12.22007173;"United States"
25;"Maternal mortality ratio";"Montana";"Hispanic and any race";2012;11.51159679;"United States"
25;"Maternal mortality ratio";"Montana";"Hispanic and any race";2013;11.54013962;"United States"
25;"Maternal mortality ratio";"Montana";"Hispanic and any race";2014;11.89171502;"United States"
25;"Maternal mortality ratio";"Montana";"Hispanic and any race";2015;12.19151459;"United States"
25;"Maternal mortality ratio";"Montana";"Hispanic and any race";2016;12.88923253;"United States"
25;"Maternal mortality ratio";"Montana";"Hispanic and any race";2017;13.95100643;"United States"
25;"Maternal mortality ratio";"Montana";"Hispanic and any race";2018;13.89571989;"United States"
25;"Maternal mortality ratio";"Montana";"Hispanic and any race";2019;11.31303703;"United States"
25;"Maternal mortality ratio";"Montana";"Non-Hispanic American Indian and Alaska Native";1999;34.24454849;"United States"
25;"Maternal mortality ratio";"Montana";"Non-Hispanic American Indian and Alaska Native";2000;15.40586297;"United States"
25;"Maternal mortality ratio";"Montana";"Non-Hispanic American Indian and Alaska Native";2001;12.07889308;"United States"
25;"Maternal mortality ratio";"Montana";"Non-Hispanic American Indian and Alaska Native";2002;17.07327208;"United States"
25;"Maternal mortality ratio";"Montana";"Non-Hispanic American Indian and Alaska Native";2003;27.39169131;"United States"
25;"Maternal mortality ratio";"Montana";"Non-Hispanic American Indian and Alaska Native";2004;41.04637075;"United States"
25;"Maternal mortality ratio";"Montana";"Non-Hispanic American Indian and Alaska Native";2005;59.09387213;"United States"
25;"Maternal mortality ratio";"Montana";"Non-Hispanic American Indian and Alaska Native";2006;69.50209568;"United States"
25;"Maternal mortality ratio";"Montana";"Non-Hispanic American Indian and Alaska Native";2007;63.66625871;"United States"
